,index,J_true,J_obs,Q_true,Q_obs
1065,1665,0.0,9.361726302845978e-05,0.0016695945773217361,0.0017390194116020323
1066,1666,0.0,0.0006747489038185969,0.0016522029671413015,0.001595511229485581
1067,1667,0.0,0.0003052519006965699,0.001634992519566913,0.0016734387838317638
1068,1668,0.0,0.00011202738130408849,0.001617961347488091,0.0015777453348880788
1069,1669,0.0,0.00042885716404315676,0.0016011075834517568,0.001603930568543509
1070,1670,0.0,0.00027429270822431126,0.0015844293794574677,0.0016752171378602528
1071,1671,0.0,0.0005208185019862705,0.0015679249067547857,0.001518596875443577
1072,1672,0.0,0.00016093749993651018,0.0015515923556427566,0.001571559846683411
1073,1673,0.0,3.468516237462363e-05,0.001535429935271478,0.001536198031019785
1074,1674,0.0,0.0006098600449837799,0.0015194358734457335,0.0013853022825572674
1075,1675,0.0,0.0007850704994984933,0.0015036084164306738,0.001534462935719658
1076,1676,0.0,1.5183828310364629e-05,0.001487945828759521,0.0015467204524376018
1077,1677,0.0,1.5003263882879723e-05,0.001472446393043276,0.001548522606610475
1078,1678,0.0,3.521880537916725e-05,0.0014571084097824085,0.0014219546817947403
1079,1679,0.0,0.00036002479600680167,0.0014419301971805084,0.001475010513269188
1080,1680,0.0,0.000617431996361432,0.001426910090959878,0.0013652457250503069
1081,1681,0.0,0.0001689452165827492,0.0014120464441790461,0.0014106118140959146
1082,1682,0.0,0.0003799751779027701,0.001397337627052181,0.0013237762682279885
1083,1683,0.0,7.869641828322923e-06,0.0013827820267703875,0.0013855914045136923
1084,1684,0.0,0.0005799835661790379,0.0013683780473248627,0.0013047249436884375
1085,1685,0.0,0.0004307075934842943,0.0013541241093318955,0.0013907508885665416
1086,1686,0.0,0.0004988627740665775,0.0013400186498596883,0.001270284897724618
1087,1687,0.0,0.0001667690314591682,0.0013260601222569832,0.0013032237273430832
1088,1688,0.0,0.0002635753699877106,0.001312246995983473,0.001335681654911089
1089,1689,0.0,0.0007251475678464352,0.0012985777564419785,0.0012476807444042801
1090,1690,0.0,0.0008670835545557808,0.0012850509048123746,0.0012868802108796594
1091,1691,0.0,0.00034195881299895744,0.0012716649578872457,0.0012820725442953846
1092,1692,0.0,0.00016109236735415482,0.0012584184479092536,0.001275910127498192
1093,1693,0.0,0.0004246090293328841,0.001245309922410199,0.0012002429901258127
1094,1694,0.0,0.00046611304874246535,0.0012323379440517595,0.0012442788029717912
1095,1695,0.0,0.0006881586464655403,0.001219501090467887,0.0011492386903839919
1096,1696,0.0,0.0004998135690047471,0.0012067979541088467,0.0011840321334199184
1097,1697,0.0,0.0001509568408753554,0.0011942271420868796,0.0012273000354355288
1098,1698,0.0,3.5412795596258463e-06,0.0011817872760234746,0.0011933685541652601
1099,1699,0.0,0.0004648510093315404,0.00116947699189823,0.0012732928230678058
1100,1700,0.0,0.00034465403604191247,0.0011572949398992902,0.0011414692302616416
1101,1701,0.0,0.0005832228475645752,0.0011452397842753393,0.0011631350384628295
1102,1702,0.0,0.0003112909863752039,0.0011333102031891378,0.0011297553412300651
1103,1703,0.0,2.7940029565955987e-05,0.0011215048885725844,0.001155168424227097
1104,1704,0.0,0.0001723574810364258,0.0011098225459832867,0.0012215964638505636
1105,1705,0.0,0.00015697454335434689,0.0010982618944626276,0.0011664870401608789
1106,1706,0.0,0.0003527449437725315,0.0010868216663953085,0.001036098059594676
1107,1707,0.0,0.00020450355566394956,0.0010755006073703574,0.0010849076083710668
1108,1708,0.0,0.00034630908318163556,0.0010642974760435829,0.001040491960933951
1109,1709,0.0,0.0002243308706420326,0.0010532110440014623,0.0010419223799364226
1110,1710,0.0,0.00043179776637759196,0.0010422400956264471,0.0010369246773721792
1111,1711,0.0,0.00019269997452452968,0.0010313834279636717,0.0010206938939272341
1112,1712,0.0,0.00039339175324315214,0.0010206398505890502,0.0010029110377915307
1113,1713,0.0,0.00024961262503040544,0.0010100081854787476,0.0009689538990472119
1114,1714,0.0,0.0006312726881900104,0.0009994872668800106,0.0009812900809368934
1115,1715,0.0,0.0007627249187365157,0.0009890759411833438,0.0010086817700909368
1116,1716,0.0,0.0005639842023005421,0.0009787730667960173,0.0009928978585522984
1117,1717,0.0,0.0008310339292419587,0.0009685775140168922,0.0009433416407929855
1118,1718,0.0,3.4121242653407114e-05,0.0009584881649125496,0.0009898238607990465
1119,1719,0.0,1.9930030062014585e-05,0.0009485039131947106,0.0010103199513440762
1120,1720,0.0,0.00016120510844904202,0.0009386236640989324,0.000955624199668919
1121,1721,0.0,0.0007368647634675225,0.0009288463342645686,0.000948181699953387
1122,1722,0.0,0.00028923244357176113,0.0009191708516159794,0.0008566959742759775
1123,1723,0.0,0.00017234007461600914,0.0009095961552449797,0.0008211571188724096
1124,1724,0.0,7.347874532753255e-05,0.0009001211952945112,0.0009711441274431137
1125,1725,0.0,0.0006740553129218586,0.0008907449328435268,0.0009564183088558782
1126,1726,0.0,0.0005091419151244211,0.0008814663397930734,0.0009203178049998863
1127,1727,0.0,0.00016512800368841877,0.0008722843987535623,0.0008821517392770983
